ItemId,categoryid,parentid
239020,1613,250
239023,524,1145
239025,130,145
239026,227,602
239027,1279,1606
239029,1378,322
239030,342,500
239033,1301,1034
239035,342,500
239036,1219,121
239038,769,587
239039,1593,1673
239041,1220,125
239043,988,727
239045,595,186
239047,64,206
239051,1135,1329
239056,769,587
239057,130,145
239064,1196,1181
239065,844,1458
239066,1007,485
239068,1205,580
239069,534,1009
239070,1680,587
239071,1069,362
239072,957,1306
239074,342,500
239076,1580,441
239078,333,1497
239080,633,568
239082,1404,593
239083,342,500
239085,389,1259
239087,996,1259
239088,330,986
239091,703,1531
239092,1113,1145
239093,342,500
239095,988,727
239097,1098,897
239098,984,827
239099,48,500
239102,1402,250
239103,1301,1034
239105,1285,1259
239107,863,194
239110,1342,362
239112,1301,1034
239116,473,1058
239118,884,127
239121,324,1145
239123,1255,587
239124,196,1667
239125,1680,587
239132,1007,485
239134,1007,485
239135,130,145
239136,928,20
239137,562,986
239138,76,71
239139,730,1482
239141,227,602
239142,1276,441
239143,1172,810
239145,196,1667
239146,173,788
239148,259,71
239150,936,143
239153,1022,252
239154,929,1027
239155,342,500
239159,1061,1259
239163,1407,713
239164,386,1095
239167,242,1531
239168,1261,25
239169,1217,630
239171,769,587
239173,1113,1145
239174,208,33
239176,1247,593
239177,1344,713
239180,1220,125
239184,1503,580
239186,683,1606
239188,1040,1516
239189,691,1079
239190,518,362
239192,730,1482
239193,1567,1531
239194,535,426
239199,769,587
239201,1142,485
239203,1051,955
239205,1026,351
239206,449,1139
239208,936,143
239209,1240,1546
239211,844,1458
239212,959,1095
239213,1142,485
239214,1685,339
239216,1049,1606
239217,1172,810
239224,225,593
239226,1373,872
239227,1172,810
239229,459,1330
239230,1493,594
239232,1250,1423
239233,1258,1386
239236,69,485
239237,56,1497
239238,1070,1423
239240,1018,1331
239241,64,206
239242,1179,580
239243,406,872
239245,618,105
239246,1091,573
239247,719,908
239248,973,20
239249,529,623
239251,173,788
239252,268,138
239253,635,1229
239255,1051,955
239257,996,1259
239259,42,170
239261,57,314
239262,328,54
239263,686,594
239265,403,1687
239267,741,362
239271,633,568
239272,1147,1027
239273,1301,1034
239274,1447,351
239275,844,1458
239276,330,986
239277,730,1482
239279,342,500
239280,1070,1423
239286,1680,587
239287,131,1486
239290,881,1012
239293,1113,1145
239297,1051,955
239298,1279,1606
239300,273,362
239302,746,1200
239303,342,500
239306,686,594
239307,1289,1056
239309,342,500
239313,403,1687
239318,739,1181
239319,1244,500
239320,1078,1249
239321,1051,955
239323,342,500
239326,1142,485
239328,780,1067
239331,1310,1009
239333,1279,1606
239338,924,1416
239339,619,145
239340,389,1259
239342,818,852
239344,242,1531
239347,1634,143
239348,13,1495
239351,37,945
239354,1250,1423
239360,173,788
239362,924,1416
239366,684,1041
239368,126,871
239371,739,1181
239375,1378,322
239378,1523,265
239380,1250,1423
239381,627,520
239382,1186,312
239384,976,1009
239386,173,788
239393,739,1181
239400,1286,854
239401,959,1095
239403,1464,745
239406,248,1596
239408,142,9
239410,470,520
239411,1007,485
239415,1086,250
239416,739,1181
239417,619,145
239418,1504,587
239420,319,92
239421,769,587
239425,1051,955
239426,596,799
239427,619,145
239428,1317,897
239430,50,312
239435,828,293
239436,828,293
239437,1084,194
239438,1301,1034
239440,1635,866
239441,619,145
239446,342,500
239447,1628,605
239448,610,1239
239449,1142,485
239450,1404,593
239451,1542,745
239453,367,125
239458,1061,1259
239461,1694,1621
239462,743,418
239465,1404,593
239466,342,500
239467,1320,879
239469,1192,955
239473,225,593
239474,769,587
239476,1493,594
239477,196,1667
239478,543,250
239479,1070,1423
239482,1613,250
239483,769,587
239485,173,788
239488,578,1278
239490,69,485
239491,818,852
239492,1250,1423
239493,1002,879
239494,333,1497
239496,1474,480
239498,1558,323
239500,330,986
239502,1680,587
239503,410,894
239506,769,587
239507,1638,766
239509,683,1606
239511,173,788
239512,175,1492
239513,184,1009
239514,1197,777
239516,1464,745
239517,1404,593
239518,389,1259
239521,1061,1259
239523,130,145
239524,56,1497
239525,130,145
239526,173,788
239527,272,1687
239532,130,145
239533,959,1095
239536,558,92
239537,618,105
239539,342,500
239540,1220,125
239541,1285,1259
239546,1113,1145
239547,72,620
239548,1144,1239
239549,1325,1684
239550,1675,1550
239552,1173,805
239554,976,1009
239555,1076,986
239556,741,362
239557,1321,1618
239558,1493,594
239560,173,788
239561,546,250
239562,208,33
239564,808,1272
239565,1362,587
239571,371,1482
239572,1147,1027
239574,1301,1034
239575,1279,1606
239577,352,859
239581,1473,859
239582,1247,593
239583,48,500
239587,1265,1136
239590,642,250
239591,618,105
239592,324,1145
239594,881,1012
239596,789,14
239597,342,500
239598,1179,580
239599,546,250
239600,1675,1550
239601,801,766
239604,697,418
239605,769,587
239606,1142,485
239609,1142,485
239610,1250,1423
239613,389,1259
239616,1301,1034
239617,208,33
239618,1167,250
239620,568,384
239623,414,206
239625,1114,113
239628,342,500
239629,1250,1423
239630,1680,587
239631,1007,485
239633,1504,587
239634,1567,1531
239635,683,1606
239639,342,500
239640,624,871
239642,769,587
239644,496,893
239645,1253,127
239646,1301,1034
239652,1142,485
239654,406,872
239655,1255,587
239666,209,293
239667,64,206
239668,1483,561
239669,48,500
239670,1164,1266
239671,1007,485
239672,686,594
239676,1248,1368
239678,1301,1034
239679,1545,866
239690,1220,125
239691,1404,593
239692,1205,580
239697,1147,1027
239698,1173,805
239699,567,605
239700,1362,587
239701,508,362
239703,565,500
239704,1533,602
239705,1197,777
239707,130,145
239709,1477,206
239711,1172,810
239717,1076,986
239719,209,293
239725,342,500
239728,1286,854
239729,1221,1426
239730,1051,955
239732,429,113
239733,173,788
239734,1265,1136
239736,1277,312
239738,1261,25
239739,64,206
239743,1248,1368
239744,1255,587
239745,1461,1215
239747,1049,1606
239748,227,602
239749,1410,1495
239750,196,1667
239755,1404,593
239756,508,362
239760,769,587
239761,1196,1181
239763,1231,901
239766,996,1259
239768,828,293
239769,572,1066
239771,844,1458
239772,196,1667
239774,1114,113
239781,1287,1009
239782,769,587
239783,352,859
239784,1378,322
239785,410,894
239789,782,1562
239795,342,500
239798,806,1497
239799,201,1453
239802,1244,500
239803,1404,593
239813,646,1606
239814,1432,362
239818,342,500
239821,342,500
239822,1301,1034
239823,1130,1323
239826,1680,587
239828,1542,745
239831,739,1181
239833,256,1257
239835,646,1606
239837,739,1181
239838,1111,835
239839,1533,602
239840,1172,810
239845,769,587
239849,427,1313
239851,1280,605
239852,1143,1424
239853,1193,1453
239856,1051,955
239857,1007,485
239858,270,143
239859,746,1200
239861,797,213
239863,1565,1481
239864,936,143
239866,1613,250
239868,508,362
239870,662,1028
239874,65,293
239876,926,852
239878,619,145
239879,173,788
239880,1007,485
239884,959,1095
239885,342,500
239886,1255,587
239888,508,362
239892,1483,561
239894,315,131
239896,1567,1531
239898,450,1492
239899,106,381
239902,1073,580
239903,1279,1606
239906,69,485
239907,1343,25
239908,816,623
239909,952,362
239910,1542,745
239911,1172,810
239912,1542,745
239913,1084,194
239917,1320,879
239918,617,131
239921,683,1606
239923,1196,1181
239927,106,381
239928,686,594
239930,1111,835
239931,209,293
239933,1626,340
239934,769,587
239935,804,187
239936,1674,1420
239943,1135,1329
239944,209,293
239947,1159,71
239949,1510,1009
239951,619,145
239953,389,1259
239956,498,506
239957,389,1259
239962,1142,485
239964,1634,143
239966,130,145
239967,769,587
239968,390,1546
239971,1250,1423
239972,126,871
239974,1385,1202
239975,65,293
239976,988,727
239978,829,1518
239983,342,500
239984,1035,920
239985,1376,480
239986,646,1606
239987,173,788
239989,769,587
239991,220,795
239992,911,1531
239994,360,1174
239995,374,131
239996,598,362
239998,1135,1329
239999,746,1200
240000,1231,901
240002,769,587
240003,410,894
240004,337,653
240006,130,145
240007,508,362
240010,996,1259
240019,1375,805
240022,988,727
240025,769,587
240027,1265,1136
240028,1007,485
240029,282,113
240035,1007,485
240037,1083,594
240038,342,500
240039,227,602
240040,1303,252
240043,518,362
240044,421,1424
240045,1613,250
240046,1483,561
240049,958,1041
240052,1223,1651
240053,1258,1386
240055,1301,1034
240058,126,871
240059,209,293
240060,988,727
240061,806,1497
240069,1560,293
240070,158,1621
240072,741,362
240073,330,986
240074,1565,1481
240075,686,594
240076,324,1145
240078,1434,1136
240080,47,381
240081,196,1667
240082,1474,480
240084,1510,1009
240086,184,1009
240088,575,1257
240089,352,859
240090,1007,485
240092,1418,896
240097,769,587
240099,746,1200
240100,769,587
240101,1378,322
240103,173,788
240104,1634,143
240105,561,395
240107,450,1492
240109,1142,485
240111,1483,561
240112,208,33
240114,572,1066
240117,686,594
240118,1007,485
240119,1680,587
240120,691,1079
240124,844,1458
240126,1625,1141
240127,126,871
240129,606,810
240130,1026,351
240131,1007,485
240134,1408,1259
240137,1680,587
240139,1393,1383
240140,1051,955
240142,531,1058
240144,1282,25
240146,1163,561
240148,1142,485
240149,618,105
240154,1298,335
240155,858,1426
240156,198,1009
240157,1279,1606
240162,406,872
240165,1285,1259
240167,1374,1278
240170,1051,955
240171,1059,1696
240174,876,580
240177,619,145
240178,1282,25
240187,48,500
240189,1111,835
240192,799,920
240193,1556,1009
240194,618,105
240195,196,1667
240196,173,788
240198,1666,1684
240200,1007,485
240202,769,587
240205,1680,587
240207,1070,1423
240210,741,362
240212,173,788
240216,1385,1202
240217,1277,312
240219,342,500
240220,1250,1423
240221,342,500
240225,730,1482
240227,1680,587
240228,209,293
240229,746,1200
240232,1142,485
240234,1250,1423
240235,1188,1497
240238,176,713
240240,1007,485
240242,1051,955
240243,769,587
240247,1279,1606
240248,1483,561
240251,330,986
240252,390,1546
240254,969,1141
240255,1285,1259
240257,1477,206
240259,646,1606
240260,730,1482
240262,333,1497
240264,1561,250
240265,228,1482
240267,890,1550
240273,1076,986
240274,173,788
240275,208,33
240277,844,1458
240278,970,275
240279,1008,1424
240280,1029,1181
240281,158,1621
240284,342,500
240285,173,788
240286,1248,1368
240291,1035,920
240292,1694,1621
240294,730,1482
240298,1244,500
240300,1454,1596
240301,707,561
240302,769,587
240303,1301,1034
240306,1003,61
240308,1477,206
240310,988,727
240311,64,206
240313,1250,1423
240317,1250,1423
240320,131,1486
240322,366,143
240326,342,500
240327,406,872
240328,874,1420
240329,1167,250
240332,330,986
240333,1142,485
240334,712,1453
240335,828,293
240336,546,250
240339,730,1482
240342,1276,441
240343,1493,594
240344,1418,896
240345,342,500
240346,1680,587
240347,535,426
240348,1473,859
240352,342,500
240355,173,788
240363,1070,1423
240365,1536,1175
240369,403,1687
240371,637,92
240372,769,587
240374,1388,1249
240378,227,602
240380,209,293
240385,988,727
240387,1273,125
240388,1007,485
240390,1432,362
240393,126,871
240394,988,727
240399,568,384
240400,1483,561
240401,618,105
240402,844,1458
240403,173,788
240404,64,206
240405,1500,1515
240406,1023,886
240407,209,293
240409,769,587
240410,389,1259
240414,828,293
240417,1305,1214
240418,508,362
240419,1404,593
240421,1500,1515
240422,656,1125
240423,769,587
240427,988,727
240430,1642,121
240433,1674,1420
240438,1248,1368
240439,1611,1081
240440,1375,805
240441,1675,1550
240445,84,1308
240447,173,788
240450,1147,1027
240453,984,827
240456,320,854
240458,387,1621
240459,819,798
240460,236,647
240461,988,727
240465,1509,620
240467,48,500
240469,1072,1566
240470,1277,312
240475,741,362
240476,988,727
240477,769,587
240480,69,485
240481,1221,1426
240489,273,362
240495,1464,745
240498,1120,250
240501,1620,937
240502,342,500
240505,421,1424
240508,1404,593
240513,1483,561
240515,535,426
240516,1493,594
240519,342,500
240522,545,143
240526,48,500
240528,130,145
240529,577,114
240530,65,293
240531,242,1531
240536,1171,938
240537,1098,897
240539,342,500
240543,1084,194
240547,1483,561
240548,317,314
240549,1567,1531
240552,1620,937
240553,1007,485
240557,801,766
240559,1163,561
240562,1321,1618
240564,65,293
240570,421,1424
240573,988,727
240575,451,945
240577,844,1458
240580,924,1416
240582,1613,250
240584,1167,250
240585,1623,1066
240587,1483,561
240590,558,92
240591,844,1458
240595,1344,713
240598,646,1606
240599,1179,580
240601,1578,1249
240602,242,1531
240603,1142,485
240604,342,500
240605,342,500
240607,958,1041
240608,1561,250
240610,1117,14
240611,263,143
240613,1007,485
240614,1147,1027
240615,1147,1027
240616,94,1330
240620,281,1424
240621,1493,594
240623,646,1606
240626,1142,485
240629,1293,1323
240631,1628,605
240633,1231,901
240634,77,590
240641,356,92
240647,1147,1027
240650,173,788
240651,1179,580
240652,173,788
240654,427,1313
240664,741,362
240667,209,293
240668,242,1531
240671,1007,485
240673,479,520
240677,691,1079
240678,1163,561
240679,130,145
240681,256,1257
240682,988,727
240683,64,206
240687,1049,1606
240688,1533,602
240689,1318,986
240690,512,362
240694,1404,593
240697,242,1531
240700,65,293
240702,1509,620
240706,1142,485
240707,455,1678
240709,1509,620
240710,718,622
240713,1650,1426
240715,1142,485
240716,973,20
240719,988,727
240720,828,293
240721,1663,1398
240722,1076,986
240727,1613,250
240728,414,206
240731,342,500
240732,844,1458
240733,844,1458
240736,842,1518
240738,926,852
240739,618,105
240741,1277,312
240742,972,1249
240746,1059,1696
240749,1287,1009
240752,1328,432
240753,349,777
240754,481,1009
240755,1135,1329
240758,1455,213
240759,324,1145
240760,342,500
240765,1561,250
240768,1196,1181
240776,414,206
240777,1509,620
240778,1172,810
240781,988,727
240783,230,1424
240785,833,901
240786,988,727
240787,349,777
240789,209,293
240790,1301,1034
240791,691,1079
240793,691,1079
240795,979,1383
240796,1084,194
240801,1172,810
240803,126,871
240804,646,1606
240805,936,143
240811,208,33
240813,279,777
240816,469,1383
240817,1130,1323
240819,1680,587
240821,1320,879
240822,616,573
240828,691,1079
240832,799,920
240837,1113,1145
240840,343,1290
240842,828,293
240844,1043,226
240846,739,1181
240847,789,14
240848,1250,1423
240849,228,1482
240851,1113,1145
240854,656,1125
240855,984,827
240857,911,1531
240858,1680,587
240860,173,788
240863,1301,1034
240864,1084,194
240866,769,587
240868,1250,1423
240869,1565,1481
240870,746,1200
240871,390,1546
240875,1301,1034
240877,273,362
240878,242,1531
240880,1250,1423
240881,1639,1181
240883,799,920
240884,976,1009
240885,1466,905
240886,360,1174
240888,1301,1034
240889,618,105
240890,1404,593
240892,242,1531
240894,439,1012
240897,282,113
240898,1533,602
240908,196,1667
240915,259,71
240918,1113,1145
240920,281,1424
240921,1560,293
240922,1445,293
240925,1652,1368
240926,126,871
240927,686,594
240928,1390,121
240929,1248,1368
240934,1419,362
240935,417,1215
240937,1167,250
240939,1172,810
240945,1338,1278
240948,56,1497
240949,1565,1481
240950,923,1009
240952,209,293
240956,741,362
240958,1210,1259
240959,1255,587
240961,353,755
240962,208,33
240966,535,426
240968,173,788
240969,342,500
240971,111,362
240973,1415,14
240975,1285,1259
240976,691,1079
240979,64,206
240981,999,1621
240982,710,605
240989,1393,1383
240990,1317,897
240991,1,854
240992,562,986
240998,491,679
240999,65,293
241000,479,520
241001,1522,1009
241005,1348,92
241006,1530,879
241008,414,206
241009,251,194
241010,242,1531
241013,1607,593
241014,1155,101
241015,111,362
241016,360,1174
241018,952,362
241019,56,1497
241020,928,20
241021,1378,322
241023,1090,648
241024,1007,485
241025,1674,1420
241031,1061,1259
241032,1558,323
241034,1405,1423
241039,512,362
241040,79,1687
241042,1573,14
241044,1514,920
241050,769,587
241051,1059,1696
241052,1317,897
241053,1413,1313
241054,984,827
241055,1613,250
241056,175,1492
241059,1007,485
241063,74,250
241064,769,587
241069,1680,587
241072,1509,620
241074,1672,1251
241075,1142,485
241077,1228,121
241079,1061,1259
241081,1007,485
241082,1255,587
241089,414,206
241091,828,293
241092,844,1458
241093,1390,121
241094,610,1239
241095,561,395
241098,331,1487
241100,508,362
241101,619,145
241102,1167,250
241104,739,1181
241107,619,145
241111,642,250
241112,988,727
241115,1421,105
241116,74,250
241120,988,727
241122,618,105
241127,1634,143
241130,1234,92
241139,324,1145
241141,360,1174
241142,1113,1145
241143,1652,1368
241145,1007,485
241147,1301,1034
241148,342,500
241152,130,145
241154,496,893
241159,1248,1368
241160,977,871
241162,1111,835
241165,403,1687
241166,173,788
241167,1483,561
241169,242,1531
241170,562,986
241172,1697,623
241173,263,143
241175,128,945
241178,1070,1423
241179,1404,593
241180,1623,1066
241181,801,766
241182,1265,1136
241183,681,8
241188,1142,485
241190,175,1492
241191,1483,561
241192,389,1259
241193,317,314
241194,173,788
241195,535,426
241196,352,859
241197,342,500
241198,1084,194
241199,389,1259
241205,225,593
241206,173,788
241210,1674,1420
241211,1509,620
241212,1483,561
241219,1135,1329
241222,1402,250
241223,1536,1175
241226,1029,1181
241228,1035,920
241229,1680,587
241230,1395,1012
241231,769,587
241233,1362,587
241238,1318,986
241240,184,1009
241241,1533,602
241242,1373,872
241243,1282,25
241246,1231,901
